event_date,source,medium,campaign_id,campaign,device_category,sessions,page_views,item_views,add_to_carts,checkouts,leads,purchases,purchase_revenue
2025-01-18,google,cpc,CMP-000082,creator_spark_us_2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-11,google,cpc,CMP-000024,Enterprise ABM NA Q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-19,tiktok,paid_social,CMP-000028, Regional Expansion APAC FY25  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000028,Creator Spark NA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-29,tiktok,paid_social,CMP-000071,Lifecycle Winback US 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-26,facebook,paid_social,CMP-000042,Holiday Promo NA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000027,Enterprise ABM EMEA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000012,REGIONAL EXPANSION EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-01,(direct),(none),CMP-000061, Lifecycle Winback US 2024  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-17,newsletter,email,CMP-000037,product_launch_emea_2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000068, Holiday Promo APAC 2025  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,,Product Launch EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000078,competitor_search_apac_2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000033,PRODUCT LAUNCH APAC FY25,mobile,0,0,0,0,0,0,1,517.13
2025-01-28,google,cpc,,holiday_promo_na_q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-09,newsletter,email,CMP-000038,lifecycle_winback_apac_2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000058,Cart Recovery US FY25,tablet,1,0,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000027,Enterprise ABM Global 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000066, Regional Expansion APAC Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-13,(direct),(none),CMP-000076,brand_search_us_2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-10,facebook,paid_social,CMP-000024,PRODUCT LAUNCH GLOBAL FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000070,PRODUCT LAUNCH US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000020, Retargeting Global FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-29,newsletter,email,CMP-000061,ENTERPRISE ABM GLOBAL 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-09,facebook,paid_social,CMP-000014,Enterprise ABM NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,newsletter,email,CMP-000083,Brand SEM Global 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000055,Creator Spark NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000028,Competitor Search Global Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-28,facebook,paid_social,CMP-000016,Lifecycle Winback Global Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000071, Competitor Search Global 2025  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-25,newsletter,email,,product_launch_us_fy25,tablet,0,1,0,0,0,0,0,0.0
2025-01-07,tiktok,paid_social,CMP-000067,Regional Expansion NA 2025,desktop,0,0,0,0,0,0,1,1142.76
2025-01-28,google,cpc,CMP-000016,cart_recovery_apac_2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-06,partner,referral,CMP-000079, Retargeting EMEA 2025  ,desktop,0,0,0,0,0,0,1,1275.76
2025-01-22,newsletter,email,CMP-000040,LIFECYCLE WINBACK EMEA FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000054,Competitor SEM US Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-25,tiktok,paid_social,CMP-000034,Regional Expansion Global FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-15,newsletter,email,CMP-000024, Lifecycle Winback US Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,,Retargeting Global Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-05,google,cpc,CMP-000046,Retargeting EMEA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,CMP-000043,Brand SEM Global 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000078,competitor_search_us_fy25,desktop,1,0,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000028,brand_search_us_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-28,(direct),(none),CMP-000053,regional_expansion_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,partner,referral,CMP-000078,Retargeting Global 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,newsletter,email,CMP-000064,enterprise_abm_emea_2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000031,Creator Spark US 2024,desktop,0,0,0,0,1,0,0,0.0
2025-01-21,newsletter,email,, Enterprise ABM EMEA 2024  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-11,google,cpc,,creator_spark_na_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000039,holiday_promo_apac_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,(direct),(none),CMP-000076, Product Launch APAC Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,,Lifecycle Winback US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000014,Creator Spark APAC FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-14,newsletter,email,, Regional Expansion US FY25  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000030,CREATOR SPARK EMEA 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-18,facebook,paid_social,CMP-000034,creator_spark_apac_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000049,retargeting_global_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,google,cpc,,Regional Expansion APAC 2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-02,partner,referral,CMP-000006,ENTERPRISE ABM EMEA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000082,Cart Recovery APAC FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-17,google,cpc,, Holiday Promo APAC Q4  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-24,newsletter,email,CMP-000068,enterprise_abm_us_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000028,COMPETITOR SEARCH US Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-04,partner,referral,CMP-000003,REGIONAL EXPANSION APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000033,LIFECYCLE WINBACK EMEA 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000083, Lifecycle Winback APAC Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000051,COMPETITOR SEARCH GLOBAL FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,facebook,paid_social,CMP-000001, Holiday Promo EMEA FY25  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000011,Holiday Promotion US Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-27,(direct),(none),CMP-000019,HOLIDAY PROMO GLOBAL FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000070,Lifecycle Winback EMEA 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-13,google,cpc,CMP-000025,Holiday Promo APAC 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000080,enterprise_abm_global_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-30,newsletter,email,CMP-000040,Lifecycle Winback NA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000056,Holiday Promotion EMEA FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-19,google,cpc,CMP-000026,Holiday Promotion Global FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000042,Product Launch NA 2024,desktop,0,0,0,0,0,0,1,496.31
2025-01-11,(direct),(none),CMP-000032,Enterprise ABM Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000035,Brand SEM EMEA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-12,google,cpc,, Cart Recovery NA 2024  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-15,google,cpc,CMP-000048,lifecycle_winback_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000055,Lifecycle Winback NA FY25,desktop,0,0,0,0,0,0,1,282.33
2025-01-15,google,cpc,CMP-000008,Retargeting APAC Q4,desktop,0,0,0,0,0,0,1,709.31
2025-01-28,tiktok,paid_social,,Creator Spark APAC FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,facebook,paid_social,CMP-000074,Enterprise ABM Global FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-30,tiktok,paid_social,CMP-000065,Enterprise ABM EMEA 2025,desktop,0,0,0,0,1,0,0,0.0
2025-01-13,facebook,paid_social,CMP-000080,enterprise_abm_na_q4,mobile,0,0,0,0,0,1,0,0.0
2025-01-13,newsletter,email,CMP-000063,Retargeting NA FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-24,partner,referral,CMP-000016,Enterprise ABM EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000026,Lifecycle Winback NA 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-14,(direct),(none),CMP-000001,Creator Spark US 2024,mobile,0,0,0,0,0,0,1,507.54
2025-01-09,(direct),(none),,Holiday Promo Global Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000082,Enterprise ABM US 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000066,Cart Recovery Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000045, Competitor Search NA Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000073,regional_expansion_apac_2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-16,newsletter,email,CMP-000068,Product Launch APAC Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000006, Product Launch APAC 2024  ,tablet,0,0,1,0,0,0,0,0.0
2025-01-20,facebook,paid_social,CMP-000073, Creator Spark Global Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000062, Enterprise ABM EMEA FY25  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000003,cart_recovery_emea_fy25,mobile,0,0,1,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000038,creator_spark_apac_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-18,(direct),(none),CMP-000069,CREATOR SPARK NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000049,REGIONAL EXPANSION EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,, Product Launch Global 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000054,Cart Recovery APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000067, Brand Search EMEA Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-02,google,cpc,CMP-000073,RETARGETING EMEA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-10,(direct),(none),CMP-000007,Enterprise ABM US 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-11,google,cpc,,Creator Spark Global FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000035, Creator Spark APAC FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-09,newsletter,email,CMP-000032,Holiday Promo EMEA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000047,competitor_search_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000057,Brand SEM US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000007,Competitor SEM NA FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000008,creator_spark_apac_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,partner,referral,CMP-000018, Lifecycle Winback NA 2024  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000012, Competitor Search EMEA 2025  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-05,tiktok,paid_social,CMP-000048,REGIONAL EXPANSION GLOBAL 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000016,Product Launch EMEA 2024,mobile,0,0,0,0,0,0,1,689.84
2025-01-13,google,cpc,CMP-000029,CREATOR SPARK NA 2025,desktop,0,0,0,0,0,0,1,467.46
2025-01-30,facebook,paid_social,CMP-000046,Enterprise ABM US FY25,desktop,0,0,0,1,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000011, Retargeting Global 2025  ,tablet,0,0,0,0,1,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000042,COMPETITOR SEARCH APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,, Product Launch Global 2025  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000062,PRODUCT LAUNCH US Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-12,(direct),(none),CMP-000058, Cart Recovery NA 2024  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-10,tiktok,paid_social,CMP-000023,cart_recovery_us_q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-30,google,cpc,CMP-000083,RETARGETING GLOBAL Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000041,cart_recovery_global_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000010,CREATOR SPARK APAC FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-27,(direct),(none),CMP-000046,Regional Expansion APAC FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000014,Lifecycle Winback NA FY25,desktop,0,0,0,0,1,0,0,0.0
2025-01-28,facebook,paid_social,CMP-000005,regional_expansion_emea_2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-24,newsletter,email,, Product Launch Global FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-10,facebook,paid_social,CMP-000056,Cart Recovery US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000002,Brand SEM EMEA 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000065,product_launch_apac_2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000020,CART RECOVERY NA Q4,mobile,0,0,0,0,0,0,1,1057.22
2025-01-13,facebook,paid_social,CMP-000009,LIFECYCLE WINBACK US 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000078, Brand Search APAC 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000024,regional_expansion_na_fy25,mobile,0,0,0,0,1,0,0,0.0
2025-01-01,google,cpc,CMP-000017,Brand SEM NA 2024,mobile,0,0,0,0,0,1,0,0.0
2025-01-16,facebook,paid_social,CMP-000042, Enterprise ABM Global FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-19,tiktok,paid_social,CMP-000043, Lifecycle Winback Global 2024  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-27,tiktok,paid_social,CMP-000059,LIFECYCLE WINBACK GLOBAL Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000044,HOLIDAY PROMO EMEA FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-18,newsletter,email,CMP-000040,ENTERPRISE ABM US 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-16,tiktok,paid_social,CMP-000002,REGIONAL EXPANSION GLOBAL Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-13,facebook,paid_social,CMP-000040,HOLIDAY PROMO NA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000028,Product Launch NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,(direct),(none),CMP-000072,Creator Spark EMEA 2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-29,google,cpc,CMP-000056,cart_recovery_us_fy25,tablet,0,1,0,0,0,0,0,0.0
2025-01-19,(direct),(none),CMP-000011,Regional Expansion APAC 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-10,google,cpc,CMP-000044,PRODUCT LAUNCH EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-01,facebook,paid_social,CMP-000049,holiday_promo_global_2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-17,google,cpc,CMP-000078,Competitor SEM APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,newsletter,email,CMP-000024,Creator Spark APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-07,newsletter,email,CMP-000027, Competitor Search EMEA 2024  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-27,google,cpc,CMP-000003, Brand Search APAC 2025  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000024, Brand Search US Q4  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-11,facebook,paid_social,,holiday_promo_emea_q4,mobile,0,0,0,0,0,1,0,0.0
2025-01-29,newsletter,email,CMP-000072,Competitor SEM NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000064,competitor_search_apac_2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000049,Cart Recovery EMEA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000019, Retargeting Global 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000027,regional_expansion_us_fy25,tablet,0,1,0,0,0,0,0,0.0
2025-01-30,newsletter,email,CMP-000066,Lifecycle Winback NA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000032,CART RECOVERY APAC FY25,mobile,0,0,0,1,0,0,0,0.0
2025-01-02,newsletter,email,CMP-000002,RETARGETING EMEA FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-02,partner,referral,,Brand Search Global FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000004,Retargeting Global 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000017, Competitor Search US 2025  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-06,(direct),(none),CMP-000029,Competitor Search Global FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-02,google,cpc,CMP-000040, Product Launch Global FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,tiktok,paid_social,CMP-000070,Creator Spark NA FY25,mobile,0,0,0,0,0,0,1,467.67
2025-01-30,(direct),(none),CMP-000070,LIFECYCLE WINBACK NA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000004,Holiday Promo US 2025,mobile,0,0,0,0,0,0,1,900.82
2025-01-29,google,cpc,CMP-000015, Holiday Promo EMEA 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000012,competitor_search_na_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000023, Competitor Search NA 2024  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000048,Product Launch Global 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-22,google,cpc,CMP-000012,ENTERPRISE ABM US 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000079,PRODUCT LAUNCH APAC FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000004,Creator Spark NA Q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-07,google,cpc,,Holiday Promo Global 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000040, Retargeting US Q4  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000075,Competitor Search Global 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000068,Product Launch EMEA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,facebook,paid_social,CMP-000044,Lifecycle Winback Global 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,, Holiday Promo US FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,, Retargeting Global FY25  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-09,partner,referral,CMP-000048,Competitor Search NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000034,BRAND SEARCH EMEA FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000006,Retargeting Global Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000050,brand_search_us_2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,tiktok,paid_social,CMP-000051,Creator Spark NA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-17,tiktok,paid_social,, Cart Recovery NA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000075,Product Launch EMEA Q4,mobile,0,0,0,0,0,0,1,1619.0
2025-01-11,newsletter,email,CMP-000046,Creator Spark Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000041, Regional Expansion Global 2025  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-09,tiktok,paid_social,CMP-000058,Lifecycle Winback Global 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000076,enterprise_abm_apac_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,(direct),(none),CMP-000064,COMPETITOR SEARCH APAC Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000016,BRAND SEARCH EMEA 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,google,cpc,,RETARGETING EMEA 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-22,partner,referral,CMP-000015,regional_expansion_na_2024,tablet,0,1,0,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000018,PRODUCT LAUNCH NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-10,(direct),(none),CMP-000036,regional_expansion_us_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,newsletter,email,,brand_search_na_2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-01,tiktok,paid_social,CMP-000039,creator_spark_na_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000079,ENTERPRISE ABM NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,newsletter,email,,enterprise_abm_apac_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,newsletter,email,CMP-000038,Competitor Search US 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-04,newsletter,email,CMP-000051, Competitor Search NA Q4  ,tablet,0,0,0,0,0,0,1,1852.05
2025-01-04,(direct),(none),CMP-000006,product_launch_apac_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,,lifecycle_winback_apac_q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000063,Competitor SEM NA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-18,(direct),(none),CMP-000077,Holiday Promo US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,newsletter,email,CMP-000053, Competitor Search US 2024  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-11,(direct),(none),CMP-000011,Lifecycle Winback NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,facebook,paid_social,CMP-000074,Holiday Promo APAC FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-17,facebook,paid_social,CMP-000044,REGIONAL EXPANSION APAC FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-11,google,cpc,, Creator Spark APAC Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-09,facebook,paid_social,,creator_spark_us_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,facebook,paid_social,CMP-000071, Creator Spark APAC Q4  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-10,newsletter,email,CMP-000048,creator_spark_emea_q4,tablet,0,0,1,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000007,enterprise_abm_us_fy25,desktop,0,0,0,0,1,0,0,0.0
2025-01-06,google,cpc,, Competitor Search APAC 2025  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,(direct),(none),CMP-000018,ENTERPRISE ABM GLOBAL FY25,desktop,0,0,0,1,0,0,0,0.0
2025-01-18,tiktok,paid_social,,Cart Recovery NA FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-16,newsletter,email,,CART RECOVERY US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000039,ENTERPRISE ABM NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000069,lifecycle_winback_global_2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000060,competitor_search_apac_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,facebook,paid_social,CMP-000026,product_launch_global_fy25,desktop,0,0,0,0,1,0,0,0.0
2025-01-18,google,cpc,CMP-000080,Lifecycle Winback US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000048,product_launch_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000051,Regional Expansion APAC 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-23,facebook,paid_social,CMP-000072,COMPETITOR SEARCH GLOBAL 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000021, Product Launch US FY25  ,tablet,0,0,1,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000066,lifecycle_winback_emea_q4,desktop,0,0,0,0,0,0,1,250.67
2025-01-09,facebook,paid_social,CMP-000048,Cart Recovery US FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,partner,referral,,creator_spark_na_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-07,facebook,paid_social,CMP-000033,holiday_promo_apac_2024,desktop,0,0,0,0,0,1,0,0.0
2025-01-03,tiktok,paid_social,CMP-000029,Cart Recovery US FY25,mobile,1,0,0,0,0,0,0,0.0
